aX,aY,aZ,gX,gY,gZ
-0.246,-0.399,1.579,-53.772,92.529,46.448
-0.255,-0.33,1.522,-56.641,104.309,49.5
-0.216,-0.25,1.446,-53.589,115.112,54.321
-0.167,-0.206,1.359,-44.739,121.826,59.509
-0.13,-0.146,1.24,-32.227,127.197,62.866
-0.106,-0.107,1.139,-18.372,131.47,66.406
-0.068,-0.115,1.089,-8.484,135.62,70.74
-0.018,-0.139,1.071,-3.357,138.306,75.806
0.017,-0.176,1.042,-3.174,140.93,78.979
0.052,-0.186,1.003,-5.859,143.86,81.787
0.09,-0.172,0.985,-9.705,144.47,85.693
0.114,-0.152,0.921,-11.047,141.907,90.149
0.107,-0.078,0.801,-7.935,137.024,95.52
0.127,-0.012,0.724,-4.456,130.737,99.487
0.161,0.053,0.649,0.793,123.535,101.868
0.176,0.1,0.609,10.803,116.15,104.065
0.191,0.085,0.622,19.714,110.657,107.056
0.221,0.043,0.658,29.053,106.628,110.107
0.253,0.026,0.694,38.818,104.065,111.938
0.265,0.004,0.734,43.945,101.746,112.854
0.278,-0.045,0.741,42.908,99.426,113.77
0.343,-0.094,0.723,37.964,95.276,115.234
0.329,-0.146,0.683,28.381,85.571,116.76
0.306,-0.125,0.657,13.367,80.139,115.723
0.302,0.041,0.561,4.028,72.693,113.831
0.314,0.189,0.512,0.061,61.707,111.938
0.295,0.237,0.515,-1.526,51.208,109.192
0.271,0.236,0.574,0.854,46.387,107.178
0.275,0.243,0.647,5.737,45.654,105.164
0.304,0.268,0.713,14.771,45.959,101.563
0.332,0.273,0.742,26.306,45.532,97.595
0.342,0.241,0.759,38.452,43.945,94.482
0.345,0.196,0.729,49.255,41.321,91.614
0.355,0.155,0.694,55.725,37.476,88.318
0.355,0.189,0.618,60.974,33.02,85.266
0.357,0.211,0.565,64.209,27.771,81.909
0.365,0.181,0.582,63.721,23.01,79.041
0.372,0.172,0.624,64.148,18.677,76.111
0.364,0.154,0.677,64.88,14.16,72.815
0.355,0.123,0.738,66.223,10.803,69.702
0.349,0.107,0.786,66.956,9.277,66.711
0.349,0.099,0.806,65.552,8.301,62.378
0.344,0.102,0.84,62.988,7.69,57.678
0.365,0.108,0.823,60.181,6.958,53.345
0.39,0.086,0.79,54.382,4.578,48.889
0.409,0.067,0.761,46.509,1.404,44.861
0.404,0.069,0.748,38.879,-1.587,41.443
0.399,0.058,0.766,31.067,-3.662,37.72
0.405,0.082,0.801,26.733,-4.761,34.302
0.41,0.107,0.815,26.306,-5.554,30.518
0.405,0.081,0.851,26.978,-6.165,26.794
0.404,0.027,0.901,28.076,-6.042,23.682
0.403,-0.027,0.922,27.1,-5.31,20.325
0.415,-0.025,0.94,22.4,-4.761,17.456
0.416,-0.004,0.945,17.273,-3.784,13.55
0.405,-0.003,0.956,12.878,-2.502,10.925
0.407,-0.013,0.973,8.179,-1.221,9.338
0.406,-0.033,0.996,3.723,-0.061,7.202
0.403,0.002,0.984,3.052,1.648,6.287
0.414,0.031,0.957,6.531,3.174,5.554
0.422,0.025,0.921,12.573,4.456,4.272
0.427,-0.028,0.908,17.7,5.737,3.418
0.431,-0.086,0.922,18.555,6.531,2.747
0.435,-0.112,0.928,16.907,7.446,2.258
0.445,-0.135,0.941,13.733,8.545,2.136
0.453,-0.162,0.94,10.62,9.216,1.953
0.461,-0.172,0.925,6.653,9.155,2.319
0.469,-0.152,0.903,2.136,9.033,2.93
0.468,-0.126,0.866,-1.404,8.484,3.784
0.474,-0.113,0.864,-4.333,7.935,4.761
0.477,-0.066,0.859,-4.028,7.507,5.798
0.479,-0.03,0.868,-0.854,6.897,6.165
0.485,-0.031,0.865,4.211,6.47,6.653
0.486,-0.062,0.857,8.972,5.737,6.287
0.471,-0.085,0.846,10.986,4.883,5.737
0.509,-0.08,0.838,10.62,5.005,4.761
0.511,-0.043,0.826,10.254,3.174,3.906
0.491,-0.03,0.835,10.376,1.465,3.967
0.477,-0.011,0.84,10.071,0.671,3.418
0.483,-0.042,0.851,7.69,-0.183,2.319
0.474,-0.062,0.876,4.272,-1.526,2.38
0.468,-0.044,0.898,2.38,-1.953,2.563
0.464,-0.039,0.916,1.77,-2.197,1.709
0.466,-0.056,0.923,3.357,-2.075,1.099
0.477,-0.075,0.932,5.127,-2.075,0.549
0.471,-0.068,0.924,6.165,-1.709,-0.427
0.483,-0.053,0.878,8.057,-0.916,-0.793
0.498,-0.077,0.864,9.338,-0.366,-0.854
0.493,-0.1,0.866,7.629,-0.244,-0.854
0.502,-0.111,0.876,3.601,0,-1.099
0.497,-0.098,0.888,-0.122,-0.183,-0.732
0.483,-0.091,0.883,-1.526,-0.061,0.305
0.477,-0.081,0.895,-1.038,1.221,0.854
0.491,-0.066,0.896,0,3.296,0.671
0.506,-0.078,0.893,0.977,3.723,0.427
0.506,-0.104,0.893,0.061,2.991,1.099
0.494,-0.09,0.872,-1.77,2.136,1.404
0.49,-0.069,0.857,-1.892,1.648,1.526
0.486,-0.063,0.853,-0.977,1.343,1.831
0.489,-0.071,0.842,-0.854,0.977,1.77
0.49,-0.091,0.845,-3.296,0.244,1.587
0.48,-0.074,0.856,-7.263,-0.671,1.892
0.478,-0.056,0.862,-11.475,-0.977,1.953
0.481,-0.071,0.874,-15.381,-1.343,1.953
0.479,-0.095,0.887,-18.555,-1.709,2.319
0.477,-0.087,0.896,-21.362,-1.831,2.319
0.474,-0.062,0.9,-23.376,-1.709,1.953
0.474,-0.041,0.885,-23.071,-1.587,1.404
0.472,-0.029,0.869,-19.531,-1.038,1.16
0.471,-0.001,0.863,-16.418,-0.488,1.099
0.464,0.029,0.856,-12.512,-0.122,0.366
0.465,0.029,0.861,-7.935,0.183,0.183
0.465,0.001,0.867,-3.723,0.305,0.122
0.464,-0.04,0.873,-0.916,0.61,-0.183
-0.229,-0.328,1.381,19.104,18.799,16.663
-0.21,-0.341,1.378,22.644,24.658,20.935
-0.236,-0.394,1.389,22.461,29.358,26.367
-0.246,-0.475,1.417,20.813,38.757,33.02
-0.226,-0.564,1.485,15.93,53.528,39.063
-0.184,-0.594,1.531,8.484,69.58,44.556
-0.138,-0.578,1.557,0.305,83.191,47.791
-0.103,-0.531,1.538,-6.897,92.712,51.697
-0.096,-0.514,1.494,-10.498,100.464,56.335
-0.104,-0.49,1.425,-9.766,109.68,62.378
-0.07,-0.441,1.336,-3.357,119.019,69.885
-0.03,-0.371,1.187,6.775,124.084,78.308
0,-0.347,1.075,19.348,126.221,86.975
0.031,-0.398,1.032,30.762,128.784,96.497
0.093,-0.495,1.025,37.72,132.568,107.056
0.125,-0.577,1.043,40.649,135.742,115.906
0.129,-0.551,1.023,42.297,139.099,123.169
0.155,-0.484,1.012,41.382,140.869,128.784
0.172,-0.362,0.978,39.246,139.771,133.24
0.199,-0.249,0.888,39.734,136.536,137.817
0.223,-0.215,0.816,38.757,131.531,142.456
0.253,-0.219,0.755,36.377,125.305,146.79
0.266,-0.209,0.667,34.973,118.164,151.001
0.258,-0.189,0.611,33.569,110.962,155.457
0.25,-0.117,0.58,32.471,104.065,158.63
0.268,-0.038,0.58,34.851,98.816,159.851
0.294,0.014,0.614,36.194,93.506,159.79
0.312,0.042,0.656,39.429,87.158,159.18
0.317,0.052,0.679,43.152,79.346,157.715
0.299,0.037,0.673,44.983,70.801,155.273
0.273,0.06,0.635,43.03,63.599,151.733
0.279,0.098,0.567,38.269,57.739,146.484
0.326,0.125,0.517,32.41,52.002,139.893
0.341,0.161,0.504,22.217,44.067,131.409
0.279,0.247,0.472,17.334,37.842,123.169
0.276,0.274,0.476,16.479,34.485,114.441
0.321,0.297,0.505,20.569,31.982,107.239
0.36,0.277,0.582,27.832,27.1,100.647
0.359,0.233,0.638,35.522,19.531,94.116
0.354,0.189,0.693,37.598,12.878,87.097
0.357,0.174,0.745,34.729,8.85,77.82
0.357,0.176,0.782,28.625,5.249,67.81
0.358,0.148,0.776,22.888,2.502,58.533
0.374,0.126,0.749,17.639,0.977,50.598
0.401,0.127,0.728,12.268,-0.305,44.189
0.412,0.114,0.704,5.859,-1.953,37.72
0.415,0.165,0.702,3.845,-2.686,31.921
0.425,0.161,0.761,2.563,-3.174,25.818
0.433,0.102,0.841,3.967,-3.052,19.897
0.439,0.055,0.895,7.568,-1.953,15.381
0.45,0.018,0.908,11.169,-0.427,10.62
0.47,-0.019,0.887,15.564,1.526,6.836
0.527,-0.052,0.864,17.761,2.991,2.747
0.542,-0.056,0.832,18.86,3.052,-0.305
0.549,-0.097,0.809,19.043,3.296,-1.099
0.567,-0.133,0.794,17.883,3.052,-0.977
0.569,-0.133,0.789,16.785,3.052,-0.122
0.564,-0.131,0.782,19.043,4.089,1.343
0.575,-0.166,0.789,22.034,4.456,2.991
0.587,-0.209,0.807,23.682,3.784,5.066
0.594,-0.22,0.83,24.17,3.479,7.263
0.581,-0.216,0.856,23.376,2.991,8.179
0.567,-0.209,0.863,19.958,1.831,8.789
0.564,-0.193,0.87,13.611,0.793,9.766
0.556,-0.163,0.872,6.409,0.488,10.132
0.551,-0.128,0.877,0.244,0.427,10.681
0.545,-0.113,0.876,-4.7,0.916,11.169
0.534,-0.094,0.872,-6.47,1.465,10.986
0.534,-0.048,0.85,-5.554,2.136,10.62
0.525,-0.044,0.853,-3.845,2.869,9.644
0.536,-0.062,0.854,-1.953,3.784,8.423
0.54,-0.082,0.869,-0.671,4.211,7.08
0.523,-0.088,0.873,-0.061,4.761,5.615
0.55,-0.098,0.865,0,5.92,3.235
0.547,-0.102,0.84,0.427,5.066,2.014
0.552,-0.114,0.839,0.916,4.761,1.587
0.552,-0.113,0.832,0.183,3.906,0.244
0.552,-0.124,0.832,-1.709,2.93,-0.61
0.55,-0.125,0.83,-4.761,1.831,-1.282
0.532,-0.067,0.827,-7.751,1.587,-2.38
0.545,-0.029,0.796,-8.118,2.502,-3.845
0.562,-0.056,0.792,-8.057,2.441,-4.7
0.552,-0.072,0.8,-8.85,1.587,-4.944
0.544,-0.075,0.811,-10.132,0.671,-5.981
0.562,-0.071,0.826,-11.658,0.549,-6.165
0.569,-0.108,0.836,-12.695,0.183,-6.165
0.567,-0.138,0.841,-14.587,-0.427,-5.798
0.572,-0.125,0.829,-16.296,-1.526,-5.493
0.581,-0.1,0.826,-17.151,-3.052,-5.676
0.582,-0.079,0.834,-14.648,-3.845,-5.981
0.573,-0.09,0.84,-9.644,-4.761,-5.859
0.568,-0.094,0.823,-5.371,-5.127,-5.859
0.572,-0.09,0.775,-2.258,-5.371,-6.042
0.569,-0.07,0.752,-1.526,-5.859,-5.981
0.561,-0.049,0.767,-1.526,-5.371,-5.188
0.552,-0.042,0.796,0,-5.188,-4.517
0.546,-0.062,0.825,2.808,-4.822,-3.54
0.548,-0.097,0.845,4.456,-4.15,-2.808
0.548,-0.115,0.85,4.272,-3.418,-2.197
0.55,-0.106,0.841,3.357,-2.38,-2.014
0.555,-0.111,0.837,2.563,-1.77,-1.892
0.554,-0.137,0.841,2.014,-1.343,-1.465
0.556,-0.14,0.84,1.038,-0.854,-0.732
0.562,-0.113,0.843,-0.122,-0.244,-0.183
0.557,-0.065,0.836,-0.305,0.427,-0.061
0.567,-0.036,0.818,2.319,1.343,0.427
0.571,-0.058,0.812,4.456,2.014,1.038
0.57,-0.091,0.821,4.822,2.625,1.465
0.567,-0.093,0.841,3.113,2.991,1.77
0.563,-0.068,0.845,1.343,3.601,1.831
0.567,-0.073,0.839,0.366,4.395,1.526
0.566,-0.096,0.834,-1.465,4.456,1.587
0.568,-0.105,0.822,-3.479,4.15,1.587
0.567,-0.091,0.819,-4.7,4.456,2.014
0.566,-0.067,0.809,-3.113,4.517,2.38
0.571,-0.071,0.795,-0.122,4.15,2.747
0.569,-0.097,0.774,1.343,3.357,2.747
0.565,-0.096,0.762,1.282,2.258,2.991
0.562,-0.092,0.764,0.061,1.343,3.174
-0.269,-0.434,1.449,40.161,51.27,23.01
-0.255,-0.517,1.472,34.485,60.425,28.992
-0.239,-0.574,1.49,24.841,70.007,34.18
-0.222,-0.591,1.519,11.169,79.529,38.208
-0.204,-0.584,1.52,-1.953,89.539,42.175
-0.179,-0.587,1.496,-12.146,98.267,47.058
-0.174,-0.591,1.455,-18.86,105.347,54.26
-0.171,-0.608,1.414,-20.752,112.915,63.477
-0.174,-0.573,1.343,-17.395,120.117,72.266
-0.164,-0.538,1.294,-8.606,127.258,80.566
-0.118,-0.5,1.237,2.136,133.972,88.745
-0.052,-0.442,1.144,15.564,139.404,97.473
-0.012,-0.414,1.068,27.1,143.127,105.713
0.033,-0.397,1.012,35.461,145.203,113.708
0.085,-0.372,0.976,38.818,144.714,120.85
0.116,-0.347,0.916,36.865,142.578,126.709
0.146,-0.313,0.867,27.832,139.771,129.639
0.185,-0.266,0.819,14.282,134.583,133.057
0.22,-0.237,0.757,-0.122,127.869,135.925
0.228,-0.199,0.708,-12.207,121.277,137.39
0.239,-0.143,0.656,-18.494,115.54,138.367
0.257,-0.026,0.587,-17.456,109.131,139.709
0.282,0.081,0.57,-9.705,101.501,139.526
0.293,0.137,0.58,2.747,92.957,138.123
0.273,0.137,0.582,20.691,85.083,137.207
0.308,0.086,0.614,33.936,78.735,135.376
0.275,0.021,0.631,41.077,75.012,132.019
0.309,-0.008,0.615,42.297,77.515,128.723
0.355,0.033,0.579,40.71,73.059,125.366
0.356,0.11,0.557,37.598,64.27,121.643
0.353,0.168,0.551,38.33,55.603,118.286
0.363,0.153,0.561,36.621,44.495,114.319
0.361,0.106,0.58,33.752,33.02,110.596
0.334,0.077,0.59,31.494,25.146,107.727
0.329,0.071,0.591,28.442,21.423,104.858
0.347,0.09,0.604,24.231,19.226,101.013
0.349,0.136,0.618,20.508,15.991,95.154
0.361,0.18,0.617,17.517,12.634,88.257
0.366,0.18,0.64,15.869,9.094,81.604
0.352,0.142,0.646,15.564,5.92,75.867
0.356,0.129,0.65,17.09,4.15,70.862
0.37,0.152,0.65,17.639,2.869,64.819
0.368,0.201,0.658,18.555,0.793,58.228
0.367,0.214,0.658,21.606,-0.916,52.49
0.38,0.162,0.676,23.254,-2.625,47.363
0.393,0.103,0.717,22.888,-3.723,42.847
0.405,0.069,0.742,21.973,-4.272,38.696
0.417,0.054,0.777,19.958,-4.395,34.607
0.422,0.046,0.8,17.578,-4.211,30.579
0.427,0.014,0.812,13.428,-4.395,26.855
0.44,0.038,0.826,8.545,-4.7,23.071
0.439,0.109,0.817,7.629,-4.028,18.616
0.442,0.137,0.803,11.902,-3.174,14.709
0.456,0.107,0.816,19.348,-2.869,11.902
0.465,0.05,0.846,27.222,-2.319,9.277
0.464,-0.02,0.886,30.823,-1.465,7.202
0.468,-0.063,0.903,30.273,-0.732,5.554
0.467,-0.08,0.927,26.917,0.183,3.967
0.48,-0.072,0.929,24.048,1.343,2.502
0.485,-0.077,0.927,22.705,2.93,1.892
0.49,-0.081,0.905,22.034,4.15,1.526
0.502,-0.097,0.877,20.996,5.127,1.16
0.514,-0.13,0.859,20.386,5.981,1.099
0.522,-0.147,0.84,20.874,6.287,1.709
0.529,-0.154,0.833,20.447,6.042,2.686
0.537,-0.144,0.826,18.921,5.127,3.174
0.536,-0.15,0.832,17.212,3.906,3.235
0.531,-0.159,0.853,14.771,2.563,3.967
0.526,-0.147,0.876,11.292,1.465,4.395
0.519,-0.116,0.884,8.118,0.549,4.456
0.52,-0.115,0.877,5.859,-0.183,4.578
0.524,-0.128,0.871,4.211,-0.671,4.822
0.523,-0.104,0.854,3.845,-1.16,4.883
0.526,-0.082,0.838,4.761,-1.953,4.883
0.527,-0.068,0.833,6.958,-2.686,4.944
0.519,-0.071,0.835,10.803,-3.113,4.761
0.514,-0.103,0.856,11.414,-3.54,4.333
0.514,-0.117,0.876,9.766,-4.028,3.845
0.505,-0.118,0.897,8.484,-3.967,3.296
0.494,-0.114,0.91,7.874,-3.174,3.113
0.498,-0.102,0.913,7.385,-2.38,2.808
0.508,-0.091,0.917,7.446,-1.343,2.197
0.501,-0.112,0.914,7.629,-0.977,1.221
0.498,-0.127,0.889,7.874,-0.427,1.099
0.508,-0.108,0.872,7.568,0.244,0.916
0.516,-0.083,0.843,7.141,0.671,0.122
0.521,-0.109,0.825,6.531,0.854,-0.061
0.529,-0.148,0.827,3.845,0.916,0.183
0.526,-0.167,0.848,-1.282,0.427,0.61
0.519,-0.142,0.864,-7.568,-0.305,0.549
0.514,-0.106,0.864,-13.55,-1.038,0.244
0.498,-0.094,0.877,-16.479,-1.526,0.61
0.498,-0.087,0.879,-17.151,-0.977,0.916
0.509,-0.08,0.869,-15.076,-0.366,0.977
0.516,-0.092,0.865,-10.925,-0.122,1.465
0.517,-0.097,0.874,-6.042,0,2.014
0.515,-0.086,0.877,-1.16,0.793,2.075
0.509,-0.082,0.847,2.563,1.099,1.587
0.519,-0.118,0.84,3.052,1.587,1.038
0.522,-0.147,0.846,-0.305,1.221,1.099
0.515,-0.146,0.856,-5.676,0.488,1.404
0.501,-0.139,0.85,-11.78,-0.671,1.526
0.497,-0.111,0.835,-17.212,-1.282,1.892
0.5,-0.082,0.844,-20.813,-1.221,1.77
0.49,-0.06,0.859,-20.264,-1.404,2.014
0.483,-0.019,0.855,-15.442,-1.038,2.319
0.491,0.005,0.849,-9.338,-0.122,1.77
0.498,-0.026,0.845,-3.052,0.244,0.366
0.498,-0.085,0.854,1.526,0.305,-0.671
0.5,-0.115,0.865,2.136,0.427,-1.526
0.499,-0.107,0.86,0.122,0.61,-2.441
0.5,-0.115,0.859,-3.052,0.244,-2.686
0.502,-0.139,0.853,-7.202,-0.61,-2.686
0.507,-0.152,0.854,-12.451,-1.16,-2.502
0.498,-0.119,0.86,-15.808,-1.587,-2.014
0.489,-0.053,0.851,-15.198,-1.16,-1.526
0.494,-0.015,0.847,-10.864,-0.427,-1.465
0.493,-0.034,0.853,-4.517,0,-1.526
0.498,-0.07,0.851,1.099,-0.061,-1.648
-0.37,-0.467,1.372,19.836,36.194,12.146
-0.383,-0.499,1.437,15.259,52.063,15.93
-0.33,-0.535,1.488,13.428,67.932,22.461
-0.282,-0.591,1.521,14.404,80.2,29.053
-0.277,-0.607,1.509,17.944,89.966,36.072
-0.274,-0.6,1.479,22.217,98.45,43.274
-0.257,-0.6,1.431,27.039,106.384,50.293
-0.21,-0.604,1.349,31.616,114.99,58.716
-0.165,-0.626,1.268,34.424,120.911,68.176
-0.133,-0.652,1.186,35.583,125.244,77.271
-0.124,-0.632,1.139,36.804,129.028,86.304
-0.11,-0.536,1.1,43.213,132.324,95.52
-0.056,-0.484,1.084,53.284,135.193,104.248
0.002,-0.479,1.08,62.866,135.498,112.183
0.048,-0.504,1.05,67.383,134.705,118.774
0.097,-0.53,0.983,65.369,132.202,125.366
0.123,-0.507,0.884,61.279,127.686,132.874
0.124,-0.463,0.802,54.382,122.192,138.367
0.139,-0.39,0.695,49.072,116.455,142.029
0.165,-0.315,0.632,43.945,109.253,146.057
0.185,-0.278,0.604,39.185,99.854,148.071
0.209,-0.251,0.621,37.048,91.064,149.17
0.228,-0.218,0.657,37.354,84.412,150.452
0.236,-0.175,0.668,40.039,78.125,150.33
0.236,-0.168,0.667,42.297,71.96,150.208
0.301,-0.153,0.672,43.518,65.918,149.414
0.263,-0.168,0.64,42.908,57.434,146.79
0.279,-0.181,0.59,37.476,54.443,143.86
0.301,-0.168,0.58,29.724,48.706,141.296
0.306,-0.129,0.554,25.696,42.114,138.611
0.32,-0.078,0.535,23.804,35.583,135.559
0.329,-0.026,0.542,23.315,28.015,132.019
0.326,-0.002,0.562,24.902,20.63,127.93
0.335,-0.014,0.587,26.489,14.343,123.779
0.336,-0.043,0.646,27.527,9.155,119.568
0.324,-0.051,0.686,26.001,5.371,115.112
0.305,-0.042,0.722,23.987,3.174,110.413
0.292,-0.018,0.769,23.193,2.441,105.652
0.3,0.016,0.783,23.315,2.197,99.854
0.31,0.029,0.788,24.475,1.709,93.872
0.315,0.013,0.775,25.635,0.793,88.989
0.334,-0.03,0.753,26.733,0.244,87.158
0.353,-0.031,0.735,24.292,-0.122,82.642
0.354,-0.016,0.724,21.179,-1.404,76.843
0.342,-0.014,0.728,20.264,-2.38,72.815
0.359,-0.011,0.728,21.912,-2.747,69.458
0.394,-0.013,0.737,22.888,-3.174,64.453
0.403,-0.007,0.769,23.01,-4.028,58.472
0.404,-0.03,0.821,21.606,-5.005,52.734
0.403,-0.077,0.84,18.738,-5.676,47.424
0.403,-0.09,0.83,15.564,-5.493,42.969
0.412,-0.079,0.813,11.414,-4.578,38.818
0.418,-0.081,0.806,7.996,-4.15,34.973
0.423,-0.091,0.809,6.042,-4.028,32.471
0.434,-0.122,0.812,5.31,-4.028,30.579
0.443,-0.146,0.823,4.028,-3.723,28.687
0.448,-0.131,0.831,2.93,-3.357,26.489
0.459,-0.137,0.827,3.784,-2.808,23.987
0.466,-0.171,0.837,6.226,-2.38,22.339
0.478,-0.191,0.853,8.057,-1.648,20.935
0.485,-0.178,0.836,9.094,-1.16,19.226
0.489,-0.167,0.819,9.888,-0.793,17.822
0.498,-0.178,0.826,10.498,-1.099,17.151
0.501,-0.17,0.84,10.559,-1.709,16.113
0.489,-0.162,0.854,9.949,-2.319,15.015
0.478,-0.158,0.876,8.423,-2.93,13.428
0.472,-0.169,0.89,5.737,-2.869,11.597
0.472,-0.187,0.894,3.174,-2.991,10.132
0.47,-0.153,0.896,1.648,-2.93,9.155
0.47,-0.111,0.91,2.808,-2.197,7.935
0.455,-0.128,0.918,6.592,-1.16,6.47
0.45,-0.172,0.9,10.62,0.122,5.249
0.469,-0.196,0.897,13.245,1.648,4.517
0.482,-0.193,0.873,16.418,3.174,3.418
0.474,-0.205,0.855,19.104,3.601,2.441
0.479,-0.235,0.852,19.775,3.662,2.014
0.491,-0.247,0.853,17.822,3.784,1.892
0.491,-0.255,0.859,14.282,3.845,1.343
0.485,-0.277,0.86,9.888,3.723,1.892
0.497,-0.302,0.849,3.784,3.479,2.686
0.513,-0.289,0.842,-4.089,3.052,2.869
0.517,-0.225,0.848,-10.498,2.93,2.747
0.518,-0.17,0.847,-12.329,2.686,2.441
0.528,-0.162,0.831,-9.46,2.014,2.014
0.534,-0.178,0.807,-6.165,1.343,1.709
0.537,-0.195,0.824,-4.822,0.793,1.16
0.529,-0.167,0.849,-5.066,0.305,0
0.511,-0.171,0.861,-5.676,-0.183,-1.465
0.505,-0.206,0.868,-7.507,-0.549,-2.075
0.509,-0.207,0.866,-11.902,-0.366,-2.93
0.505,-0.191,0.85,-16.357,-0.61,-4.028
0.505,-0.198,0.849,-19.653,-1.404,-4.395
0.51,-0.201,0.851,-19.653,-1.648,-4.211
0.509,-0.172,0.846,-16.968,-2.014,-4.456
0.507,-0.138,0.823,-11.047,-2.563,-4.883
0.501,-0.137,0.827,-5.432,-2.808,-5.249
0.495,-0.146,0.838,-1.343,-2.808,-5.798
0.49,-0.175,0.844,2.075,-2.808,-6.287
0.485,-0.211,0.852,3.662,-2.441,-5.981
0.485,-0.252,0.849,2.319,-1.77,-5.554
0.488,-0.262,0.852,-1.465,-1.099,-4.883
0.489,-0.25,0.87,-6.836,-0.244,-4.395
0.487,-0.257,0.864,-13.245,-0.061,-4.211
0.495,-0.275,0.851,-19.775,-0.549,-3.418
0.501,-0.232,0.842,-23.254,-0.244,-2.38
0.506,-0.172,0.839,-23.193,0.061,-1.648
0.504,-0.148,0.846,-20.081,0.305,-1.221
0.5,-0.15,0.853,-14.893,0.732,-0.916
0.499,-0.152,0.853,-9.644,1.709,-0.793
0.504,-0.156,0.842,-6.042,2.93,-0.732
0.506,-0.175,0.829,-3.967,3.479,-1.099
0.505,-0.187,0.833,-2.869,3.357,-0.916
0.506,-0.185,0.843,-3.601,3.235,-0.732
0.504,-0.175,0.842,-5.249,3.235,-0.977
0.5,-0.18,0.843,-7.874,2.747,-1.038
0.501,-0.184,0.843,-10.864,2.197,-1.221
0.506,-0.157,0.836,-13.062,1.587,-1.77
0.507,-0.125,0.838,-13.123,1.038,-2.258
0.511,-0.115,0.841,-10.559,0.366,-2.502
-0.189,-0.261,1.627,1.16,60.852,15.93
-0.206,-0.302,1.625,-5.92,69.153,18.188
-0.235,-0.299,1.58,-5.371,78.125,24.048
-0.268,-0.302,1.506,4.089,87.524,31.982
-0.265,-0.293,1.414,20.203,97.778,41.87
-0.253,-0.27,1.313,47.913,108.521,54.443
-0.195,-0.286,1.22,83.679,119.873,68.787
-0.123,-0.376,1.155,117.31,127.625,85.449
-0.05,-0.486,1.115,140.869,133.85,99.548
0.012,-0.558,1.092,150.33,139.282,109.863
0.067,-0.598,1.054,145.203,143.921,117.493
0.099,-0.576,0.993,129.883,145.386,123.108
0.08,-0.529,0.931,111.45,143.127,130.554
0.064,-0.459,0.861,92.834,139.648,138.916
0.066,-0.373,0.816,78.552,135.376,146.545
0.093,-0.241,0.776,71.411,131.165,152.039
0.131,-0.137,0.74,72.937,125.549,156.067
0.136,-0.094,0.7,79.041,118.225,158.203
0.146,-0.067,0.646,87.036,111.267,158.997
0.163,-0.069,0.585,91.553,103.271,159.302
0.161,-0.087,0.523,90.332,94.971,159.058
0.163,-0.043,0.456,86.548,87.341,159.668
0.218,0.011,0.42,81.787,79.468,159.973
0.289,0.01,0.449,74.89,68.604,158.752
0.259,-0.049,0.505,66.162,55.664,156.494
0.277,-0.077,0.575,52.429,52.429,151.672
0.314,-0.057,0.618,36.621,45.837,145.813
0.308,-0.02,0.635,20.264,38.208,138.916
0.301,0.047,0.628,5.188,31.067,130.859
0.306,0.12,0.605,-5.31,22.461,122.681
0.294,0.185,0.585,-12.634,15.442,115.051
0.305,0.246,0.573,-15.93,11.414,106.506
0.307,0.272,0.587,-15.564,7.507,97.351
0.303,0.279,0.604,-12.512,3.479,88.989
0.302,0.265,0.644,-7.141,0.427,81.055
0.295,0.233,0.694,-1.16,-1.77,73.608
0.289,0.209,0.738,5.127,-3.113,66.345
0.298,0.209,0.777,11.597,-3.235,59.204
0.324,0.15,0.801,17.395,-3.418,51.941
0.339,0.077,0.829,21.729,-3.418,46.509
0.361,0.031,0.838,22.217,-3.479,41.565
0.381,0.018,0.824,20.508,-3.906,36.499
0.394,0.05,0.797,20.935,-4.211,32.41
0.427,0.051,0.779,23.132,-4.395,28.809
0.451,0.059,0.763,28.809,-4.395,25.574
0.46,0.087,0.778,36.56,-4.333,22.095
0.466,0.091,0.806,45.593,-4.272,17.578
0.465,0.053,0.85,55.237,-3.906,13.184
0.464,-0.012,0.894,62.378,-2.808,9.705
0.483,-0.083,0.923,64.148,-1.16,6.165
0.48,-0.133,0.945,61.096,0,2.869
0.472,-0.199,0.943,54.138,0.366,1.587
0.496,-0.229,0.934,44.128,0.854,1.648
0.501,-0.223,0.927,35.583,2.014,1.953
0.49,-0.208,0.916,32.959,3.174,3.052
0.495,-0.199,0.88,34.729,4.578,4.578
0.501,-0.202,0.835,37.231,5.188,5.188
0.516,-0.254,0.836,37.109,4.578,5.127
0.516,-0.339,0.877,32.959,3.296,5.554
0.509,-0.35,0.917,24.963,2.686,6.592
0.51,-0.335,0.901,16.174,3.357,7.08
0.507,-0.353,0.878,9.705,3.235,7.996
0.502,-0.326,0.885,3.784,3.113,9.827
0.49,-0.251,0.891,-1.526,3.113,10.315
0.487,-0.189,0.89,-3.723,2.747,10.01
0.493,-0.168,0.884,-2.38,2.075,10.132
0.501,-0.146,0.852,0.122,1.587,9.521
0.503,-0.143,0.827,2.563,0.916,8.118
0.513,-0.177,0.807,4.15,-0.305,6.409
0.51,-0.257,0.803,2.747,-2.075,5.31
0.506,-0.283,0.814,-1.831,-2.991,4.822
0.509,-0.225,0.827,-7.324,-3.357,3.906
0.485,-0.216,0.855,-13.489,-4.7,2.441
0.475,-0.19,0.897,-18.066,-5.859,2.014
